2026-04-23 18:17:44,577 - INFO -  
===== general parameters =====
SEED: 42
DEVICE: cuda

BATCH_SIZE: 16
input_img_shape: (3, 224, 224)
split_level: video_id

===== train parameters =====

LR: 0.0001


CV_N: 5
EPOCHS: 10
STEP_BATCH_LOG: 10

===== about model and save =====
base_dir_for_model_save: ..\models_checkpoints

model_name: resnet_18_backbone_cv
prefix_train: full_tuning_patient

===== comments =====
LCA
cross-validation
split patient level
SGDM optimizer
use augmentation
use ImageNet stats for (mean, std) normalization 

2026-04-23 18:17:46,444 - INFO - Fold 1
2026-04-23 18:17:46,473 - INFO - 
    ======= about folds =======
    ((5601, 8), (1679, 8))
    set()
    label
0    2619
1    2982
Name: image_path, dtype: int64     
    label
0    1021
1     658
Name: image_path, dtype: int64
    
2026-04-23 18:17:47,405 - INFO - 
    Всего параметров: 11,177,538
    Обучаемых:       11,177,538
    
2026-04-23 18:21:25,288 - INFO - epoch 5 | batch 30 | train_loss: 0.00053896
2026-04-23 18:21:26,104 - INFO - epoch 5 | batch 40 | train_loss: 0.00048078
2026-04-23 18:21:26,934 - INFO - epoch 5 | batch 50 | train_loss: 0.00088845
2026-04-23 18:21:27,739 - INFO - epoch 5 | batch 60 | train_loss: 0.00109550
2026-04-23 18:21:28,545 - INFO - epoch 5 | batch 70 | train_loss: 0.00103342
2026-04-23 18:21:29,351 - INFO - epoch 5 | batch 80 | train_loss: 0.00109220
2026-04-23 18:21:30,159 - INFO - epoch 5 | batch 90 | train_loss: 0.00160503
2026-04-23 18:21:30,969 - INFO - epoch 5 | batch 100 | train_loss: 0.00238222
2026-04-23 18:21:31,777 - INFO - epoch 5 | batch 110 | train_loss: 0.00223525
2026-04-23 18:21:32,618 - INFO - epoch 5 | batch 120 | train_loss: 0.00248658
2026-04-23 18:21:33,424 - INFO - epoch 5 | batch 130 | train_loss: 0.00240971
2026-04-23 18:21:34,243 - INFO - epoch 5 | batch 140 | train_loss: 0.00242934
2026-04-23 18:21:35,052 - INFO - epoch 5 | batch 150 | train_loss: 0.00231016
2026-04-23 18:21:35,858 - INFO - epoch 5 | batch 160 | train_loss: 0.00220914
2026-04-23 18:21:36,665 - INFO - epoch 5 | batch 170 | train_loss: 0.00214184
2026-04-23 18:21:37,472 - INFO - epoch 5 | batch 180 | train_loss: 0.00204219
2026-04-23 18:21:38,300 - INFO - epoch 5 | batch 190 | train_loss: 0.00194171
2026-04-23 18:21:39,110 - INFO - epoch 5 | batch 200 | train_loss: 0.00187493
2026-04-23 18:21:40,005 - INFO - epoch 5 | batch 210 | train_loss: 0.00181959
2026-04-23 18:21:40,841 - INFO - epoch 5 | batch 220 | train_loss: 0.00191139
2026-04-23 18:21:41,649 - INFO - epoch 5 | batch 230 | train_loss: 0.00201026
2026-04-23 18:21:42,454 - INFO - epoch 5 | batch 240 | train_loss: 0.00206961
2026-04-23 18:21:43,306 - INFO - epoch 5 | batch 250 | train_loss: 0.00200764
2026-04-23 18:21:44,136 - INFO - epoch 5 | batch 260 | train_loss: 0.00202675
2026-04-23 18:21:44,982 - INFO - epoch 5 | batch 270 | train_loss: 0.00229797
2026-04-23 18:21:45,787 - INFO - epoch 5 | batch 280 | train_loss: 0.00229660
2026-04-23 18:21:46,597 - INFO - epoch 5 | batch 290 | train_loss: 0.00232673
2026-04-23 18:21:47,406 - INFO - epoch 5 | batch 300 | train_loss: 0.00230389
2026-04-23 18:21:48,210 - INFO - epoch 5 | batch 310 | train_loss: 0.00225449
2026-04-23 18:21:49,017 - INFO - epoch 5 | batch 320 | train_loss: 0.00222406
2026-04-23 18:21:49,824 - INFO - epoch 5 | batch 330 | train_loss: 0.00219658
2026-04-23 18:21:50,627 - INFO - epoch 5 | batch 340 | train_loss: 0.00215054
2026-04-23 18:21:51,445 - INFO - epoch 5 | batch 350 | train_loss: 0.00216312
2026-04-23 18:22:03,916 - INFO - ================= epoch end =================
2026-04-23 18:22:03,916 - INFO - epoch 5 | train_loss: 0.03871000 | valid_loss: 3.68323637 | valid balanc. acc.: 0.55250455
2026-04-23 18:22:03,917 - INFO - metrics:
{'accuracy': 0.5020845741512805, 'balanced_accuracy': 0.5525045473625297, 'f1': 0.5529411764705883, 'precision': 0.4265676567656766, 'recall': 0.7857142857142857}
2026-04-23 18:22:04,713 - INFO - epoch 6 | batch 10 | train_loss: 0.00051689
2026-04-23 18:22:05,524 - INFO - epoch 6 | batch 20 | train_loss: 0.00036263
2026-04-23 18:22:06,333 - INFO - epoch 6 | batch 30 | train_loss: 0.00032555
2026-04-23 18:22:07,187 - INFO - epoch 6 | batch 40 | train_loss: 0.00036358
2026-04-23 18:22:07,994 - INFO - epoch 6 | batch 50 | train_loss: 0.00039643
2026-04-23 18:22:08,812 - INFO - epoch 6 | batch 60 | train_loss: 0.00035606
2026-04-23 18:22:09,616 - INFO - epoch 6 | batch 70 | train_loss: 0.00036955
2026-04-23 18:22:10,428 - INFO - epoch 6 | batch 80 | train_loss: 0.00035474
2026-04-23 18:22:11,230 - INFO - epoch 6 | batch 90 | train_loss: 0.00037702
2026-04-23 18:22:12,037 - INFO - epoch 6 | batch 100 | train_loss: 0.00037245
2026-04-23 18:22:12,842 - INFO - epoch 6 | batch 110 | train_loss: 0.00070433
2026-04-23 18:22:13,677 - INFO - epoch 6 | batch 120 | train_loss: 0.00086944
2026-04-23 18:22:14,483 - INFO - epoch 6 | batch 130 | train_loss: 0.00085086
2026-04-23 18:22:15,330 - INFO - epoch 6 | batch 140 | train_loss: 0.00081012
2026-04-23 18:22:16,161 - INFO - epoch 6 | batch 150 | train_loss: 0.00077545
2026-04-23 18:22:16,974 - INFO - epoch 6 | batch 160 | train_loss: 0.00078119
2026-04-23 18:22:17,867 - INFO - epoch 6 | batch 170 | train_loss: 0.00075938
2026-04-23 18:22:18,699 - INFO - epoch 6 | batch 180 | train_loss: 0.00080231
2026-04-23 18:22:19,697 - INFO - epoch 6 | batch 190 | train_loss: 0.00091493
2026-04-23 18:22:20,505 - INFO - epoch 6 | batch 200 | train_loss: 0.00095468
2026-04-23 18:22:21,342 - INFO - epoch 6 | batch 210 | train_loss: 0.00102824
2026-04-23 18:22:22,171 - INFO - epoch 6 | batch 220 | train_loss: 0.00101268
2026-04-23 18:22:23,135 - INFO - epoch 6 | batch 230 | train_loss: 0.00100175
2026-04-23 18:22:23,965 - INFO - epoch 6 | batch 240 | train_loss: 0.00110810
2026-04-23 18:22:24,773 - INFO - epoch 6 | batch 250 | train_loss: 0.00112056
2026-04-23 18:22:25,578 - INFO - epoch 6 | batch 260 | train_loss: 0.00119358
2026-04-23 18:22:26,386 - INFO - epoch 6 | batch 270 | train_loss: 0.00115808
2026-04-23 18:22:27,190 - INFO - epoch 6 | batch 280 | train_loss: 0.00118206
2026-04-23 18:22:27,995 - INFO - epoch 6 | batch 290 | train_loss: 0.00132673
2026-04-23 18:22:28,799 - INFO - epoch 6 | batch 300 | train_loss: 0.00132040
2026-04-23 18:22:29,601 - INFO - epoch 6 | batch 310 | train_loss: 0.00128797
2026-04-23 18:22:30,406 - INFO - epoch 6 | batch 320 | train_loss: 0.00126981
2026-04-23 18:22:31,216 - INFO - epoch 6 | batch 330 | train_loss: 0.00124231
2026-04-23 18:22:32,332 - INFO - epoch 6 | batch 340 | train_loss: 0.00121504
2026-04-23 18:22:33,173 - INFO - epoch 6 | batch 350 | train_loss: 0.00121919
2026-04-23 18:22:46,014 - INFO - ================= epoch end =================
2026-04-23 18:22:46,015 - INFO - epoch 6 | train_loss: 0.02035362 | valid_loss: 1.72932115 | valid balanc. acc.: 0.64090647
2026-04-23 18:22:46,016 - INFO - metrics:
{'accuracy': 0.6063132817153067, 'balanced_accuracy': 0.6409064657392329, 'f1': 0.6145772594752187, 'precision': 0.4985808893093661, 'recall': 0.8009118541033434}
2026-04-23 18:22:46,158 - INFO - save checkpoint: ..\models_checkpoints/resnet_18_backbone_cv/2026-04-23_18_17_44_full_tuning_patient/fold1/checkpoint/best_model.pth
2026-04-23 18:22:46,973 - INFO - epoch 7 | batch 10 | train_loss: 0.00376177
2026-04-23 18:22:47,782 - INFO - epoch 7 | batch 20 | train_loss: 0.00225865
2026-04-23 18:22:48,590 - INFO - epoch 7 | batch 30 | train_loss: 0.00159624
2026-04-23 18:22:49,396 - INFO - epoch 7 | batch 40 | train_loss: 0.00133218
2026-04-23 18:22:50,202 - INFO - epoch 7 | batch 50 | train_loss: 0.00126139
2026-04-23 18:22:51,040 - INFO - epoch 7 | batch 60 | train_loss: 0.00112367
2026-04-23 18:22:51,859 - INFO - epoch 7 | batch 70 | train_loss: 0.00100795
2026-04-23 18:22:52,665 - INFO - epoch 7 | batch 80 | train_loss: 0.00090272
2026-04-23 18:22:53,476 - INFO - epoch 7 | batch 90 | train_loss: 0.00105686
2026-04-23 18:22:54,322 - INFO - epoch 7 | batch 100 | train_loss: 0.00108640
2026-04-23 18:22:55,129 - INFO - epoch 7 | batch 110 | train_loss: 0.00103595
2026-04-23 18:22:55,938 - INFO - epoch 7 | batch 120 | train_loss: 0.00096413
2026-04-23 18:22:56,742 - INFO - epoch 7 | batch 130 | train_loss: 0.00089846
2026-04-23 18:22:57,547 - INFO - epoch 7 | batch 140 | train_loss: 0.00090591
2026-04-23 18:22:58,367 - INFO - epoch 7 | batch 150 | train_loss: 0.00100775
2026-04-23 18:22:59,174 - INFO - epoch 7 | batch 160 | train_loss: 0.00095692
2026-04-23 18:22:59,973 - INFO - epoch 7 | batch 170 | train_loss: 0.00091354
2026-04-23 18:23:00,778 - INFO - epoch 7 | batch 180 | train_loss: 0.00093477
2026-04-23 18:23:01,586 - INFO - epoch 7 | batch 190 | train_loss: 0.00090494
2026-04-23 18:23:02,393 - INFO - epoch 7 | batch 200 | train_loss: 0.00086353
2026-04-23 18:23:03,196 - INFO - epoch 7 | batch 210 | train_loss: 0.00087069
2026-04-23 18:23:04,033 - INFO - epoch 7 | batch 220 | train_loss: 0.00100138
2026-04-23 18:23:04,838 - INFO - epoch 7 | batch 230 | train_loss: 0.00117090
2026-04-23 18:23:05,642 - INFO - epoch 7 | batch 240 | train_loss: 0.00150018
2026-04-23 18:23:06,453 - INFO - epoch 7 | batch 250 | train_loss: 0.00151558
2026-04-23 18:23:07,265 - INFO - epoch 7 | batch 260 | train_loss: 0.00153779
2026-04-23 18:23:08,077 - INFO - epoch 7 | batch 270 | train_loss: 0.00149655
2026-04-23 18:23:08,875 - INFO - epoch 7 | batch 280 | train_loss: 0.00144959
2026-04-23 18:23:09,688 - INFO - epoch 7 | batch 290 | train_loss: 0.00140962
